# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60405.320000,765574848.010028,306038.136971,-169057.530971,-100439.301293,0.545622,0.824201,0.433217
60405.340000,765576575.999186,306977.153751,-167631.188974,-99689.440709,0.541208,0.826664,0.434680
60405.360000,765578303.982835,307908.526063,-166200.611866,-98937.064669,0.536778,0.829108,0.436132
60405.380000,765580032.024847,308832.260201,-164765.779870,-98182.162590,0.532330,0.831533,0.437574
60405.400000,765581759.996348,309748.259821,-163326.833524,-97424.808257,0.527869,0.833938,0.439006
60405.420000,765583487.992791,310656.548383,-161883.727102,-96664.977448,0.523391,0.836324,0.440428
60405.440000,765585215.997447,311557.089670,-160436.508248,-95902.695080,0.518897,0.838690,0.441839
60405.460000,765586944.018708,312449.860897,-158985.203803,-95137.975129,0.514387,0.841037,0.443240
60405.480000,765588671.980723,313334.796328,-157529.911719,-94370.869055,0.509863,0.843363,0.444631
60405.500000,765590400.025214,314211.941771,-156070.546830,-93601.331807,0.505323,0.845670,0.446012
60405.520000,765592127.997182,315081.192068,-154607.274436,-92829.450390,0.500767,0.847956,0.447382
60405.540000,765593855.995145,315942.570854,-153140.045842,-92055.198976,0.496197,0.850223,0.448742
60405.560000,765595583.986661,316796.035809,-151668.923277,-91278.610246,0.491612,0.852470,0.450090
60405.580000,765597311.999771,317641.574849,-150193.917709,-90499.689834,0.487011,0.854696,0.451429
60405.600000,765599039.959896,318479.126085,-148715.127956,-89718.489783,0.482396,0.856902,0.452756
60405.620000,765600767.978048,319308.717866,-147232.494202,-88934.978345,0.477767,0.859088,0.454074
60405.640000,765602495.981215,320130.289646,-145746.114310,-88149.207081,0.473122,0.861252,0.455380
60405.660000,765604224.019994,320943.840331,-144255.980201,-87361.171570,0.468463,0.863398,0.456676
60405.680000,765605951.969495,321749.286715,-142762.235412,-86570.947585,0.463791,0.865521,0.457960
60405.700000,765607679.959404,322546.664988,-141264.803783,-85778.494711,0.459104,0.867624,0.459234
60405.720000,765609407.992097,323335.951322,-139763.718971,-84983.830595,0.454403,0.869707,0.460497
60405.740000,765611135.994912,324117.088260,-138259.080149,-84187.007596,0.449688,0.871767,0.461749
60405.760000,765612863.976390,324890.056104,-136750.916301,-83388.040942,0.444959,0.873808,0.462989
60405.780000,765614591.983148,325654.851952,-135239.223126,-82586.928213,0.440217,0.875827,0.464219
60405.800000,765616320.003801,326411.446975,-133724.047004,-81783.693846,0.435460,0.877825,0.465438
60405.820000,765618047.992432,327159.797947,-132205.464952,-80978.378540,0.430690,0.879801,0.466645
60405.840000,765619775.972782,327899.892348,-130683.493046,-80170.990697,0.425908,0.881756,0.467841
60405.860000,765621503.956780,328631.712458,-129158.157748,-79361.544227,0.421112,0.883690,0.469025
60405.880000,765623231.990202,329355.254702,-127629.455622,-78550.037163,0.416303,0.885603,0.470198
60405.900000,765624959.987368,330070.460734,-126097.499685,-77736.529370,0.411481,0.887494,0.471361
60405.920000,765626687.987046,330777.324650,-124562.293033,-76921.022374,0.406647,0.889363,0.472512
60405.940000,765628416.013652,331475.834282,-123023.851415,-76103.524408,0.401799,0.891210,0.473651
60405.960000,765630144.042199,332165.957641,-121482.234664,-75284.067138,0.396939,0.893036,0.474778
60405.980000,765631871.984325,332847.638564,-119937.559628,-74462.712570,0.392068,0.894839,0.475894
60406.000000,765633600.027655,333520.929723,-118389.696463,-73639.391542,0.387183,0.896620,0.476998
60406.020000,765635328.048484,334185.761334,-116838.793826,-72814.182985,0.382287,0.898381,0.478091
60406.040000,765637055.998639,334842.094771,-115284.933376,-71987.130253,0.377378,0.900117,0.479171
60406.060000,765638784.027820,335489.966301,-113728.018794,-71158.181964,0.372458,0.901833,0.480241
60406.080000,765640512.007792,336129.307334,-112168.203980,-70327.419934,0.367527,0.903526,0.481299
60406.100000,765642240.005617,336760.122835,-110605.467036,-69494.832395,0.362584,0.905196,0.482344
60406.120000,765643968.020957,337382.392602,-109039.846879,-68660.439962,0.357628,0.906844,0.483377
60406.140000,765645696.008676,337996.080913,-107471.423249,-67824.285023,0.352662,0.908470,0.484399
60406.160000,765647423.967797,338601.168461,-105900.236093,-66986.388777,0.347686,0.910073,0.485409
60406.180000,765649151.994473,339197.669562,-104326.236955,-66146.725271,0.342697,0.911653,0.486406
60406.200000,765650880.034158,339785.545913,-102749.514500,-65305.341673,0.337698,0.913211,0.487392
60406.220000,765652608.007612,340364.752392,-101170.180460,-64462.297519,0.332688,0.914746,0.488366
60406.240000,765654336.010845,340935.303087,-99588.186574,-63617.566949,0.327668,0.916258,0.489328
60406.260000,765656064.009287,341497.168275,-98003.603955,-62771.187829,0.322637,0.917747,0.490277
60406.280000,765657792.021734,342050.336170,-96416.454995,-61923.172017,0.317597,0.919214,0.491214
60406.300000,765659519.994430,342594.772183,-94826.828885,-61073.567074,0.312546,0.920656,0.492138
60406.320000,765661247.992881,343130.479665,-93234.705243,-60222.362013,0.307484,0.922077,0.493052
60406.340000,765662975.962056,343657.424520,-91640.174764,-59369.605225,0.302414,0.923474,0.493951
60406.360000,765664703.956511,344175.606571,-90043.227190,-58515.291132,0.297333,0.924847,0.494839
60406.380000,765666432.007873,344685.018097,-88443.873312,-57659.425394,0.292244,0.926198,0.495714
60406.400000,765668160.016901,345185.613408,-86842.245246,-56802.078616,0.287144,0.927525,0.496577
60406.420000,765669888.016650,345677.386409,-85238.352853,-55943.255998,0.282036,0.928828,0.497428
60406.440000,765671615.999777,346160.319408,-83632.243501,-55082.982819,0.276918,0.930109,0.498266
60406.460000,765673343.987347,346634.402843,-82023.938231,-54221.270267,0.271792,0.931365,0.499091
60406.480000,765675072.018513,347099.631804,-80413.441212,-53358.120475,0.266657,0.932598,0.499905
60406.500000,765676799.981770,347555.961437,-78800.897202,-52493.610949,0.261513,0.933808,0.500704
60406.520000,765678527.976260,348003.403464,-77186.254640,-51627.713973,0.256360,0.934993,0.501492
60406.540000,765680255.998309,348441.941978,-75569.557838,-50760.453213,0.251199,0.936156,0.502267
60406.560000,765681983.998793,348871.550264,-73950.893827,-49891.875276,0.246031,0.937293,0.503030
60406.580000,765683711.991902,349292.218095,-72330.290532,-49021.995072,0.240854,0.938409,0.503778
60406.600000,765685439.957816,349703.927241,-70707.807854,-48150.844684,0.235669,0.939498,0.504515
60406.620000,765687168.015673,350106.692172,-69083.375175,-47278.386106,0.230477,0.940565,0.505239
60406.640000,765688895.981263,350500.456806,-67457.207087,-46404.734518,0.225277,0.941608,0.505950
60406.660000,765690624.026874,350885.247605,-65829.182987,-45529.825056,0.220070,0.942625,0.506648
60406.680000,765692352.001180,351261.018236,-64199.487037,-44653.756615,0.214855,0.943620,0.507334
60406.700000,765694080.006574,351627.778946,-62568.064408,-43776.499659,0.209634,0.944590,0.508005
60406.720000,765695808.043468,351985.517220,-60934.956372,-42898.076299,0.204405,0.945537,0.508665
60406.740000,765697536.032967,352334.205136,-59300.279360,-42018.549098,0.199170,0.946459,0.509310
60406.760000,765699264.008161,352673.838319,-57664.044073,-41137.923759,0.193929,0.947356,0.509944
60406.780000,765700991.998580,353004.411350,-56026.264531,-40256.207765,0.188680,0.948229,0.510564
60406.800000,765702719.962138,353325.905321,-54387.022699,-39373.445184,0.183426,0.949078,0.511172
60406.820000,765704447.996648,353638.327399,-52746.267867,-38489.608633,0.178166,0.949902,0.511765
60406.840000,765706175.964647,353941.642311,-51104.172749,-37604.791088,0.172899,0.950702,0.512346
60406.860000,765707904.018805,354235.866583,-49460.634513,-36718.937078,0.167627,0.951477,0.512913
60406.880000,765709632.004977,354520.963999,-47815.842080,-35832.148366,0.162349,0.952228,0.513468
60406.900000,765711359.993272,354796.937093,-46169.771192,-34944.411835,0.157066,0.952955,0.514010
60406.920000,765713088.040426,355063.785182,-44522.410201,-34055.721133,0.151777,0.953657,0.514537
60406.940000,765714816.015988,355321.479230,-42873.926007,-33166.166249,0.146484,0.954334,0.515052
60406.960000,765716544.004387,355570.023598,-41224.280705,-32275.726687,0.141185,0.954986,0.515554
60406.980000,765718272.040882,355809.414457,-39573.483219,-31384.407202,0.135882,0.955614,0.516041
60407.000000,765720000.028222,356039.630212,-37921.669148,-30492.280960,0.130574,0.956217,0.516517
60407.020000,765721727.994784,356260.667350,-36268.854176,-29599.356401,0.125261,0.956796,0.516978
60407.040000,765723455.998079,356472.525557,-34615.026085,-28705.626873,0.119944,0.957350,0.517427
60407.060000,765725183.988744,356675.191297,-32960.274947,-27811.141002,0.114623,0.957878,0.517862
60407.080000,765726911.970513,356868.658219,-31304.640101,-26915.920018,0.109299,0.958382,0.518283
60407.100000,765728639.990640,357052.924645,-29648.119194,-26019.962596,0.103970,0.958861,0.518691
60407.120000,765730367.994054,357227.978197,-27990.807997,-25123.320495,0.098638,0.959315,0.519085
60407.140000,765732096.040107,357393.818480,-26332.692599,-24225.986141,0.093301,0.959745,0.519466
60407.160000,765733824.024842,357550.429880,-24673.915839,-23328.036806,0.087963,0.960149,0.519834
60407.180000,765735552.009512,357697.812923,-23014.462068,-22429.463996,0.082621,0.960528,0.520188
60407.200000,765737280.041353,357835.965963,-21354.329045,-21530.266450,0.077275,0.960883,0.520528
60407.220000,765739008.048944,357964.878195,-19693.628558,-20630.504684,0.071928,0.961212,0.520855
60407.240000,765740736.003525,358084.543433,-18032.431506,-19730.217095,0.066577,0.961516,0.521169
60407.260000,765742463.984405,358194.963000,-16370.704902,-18829.385781,0.061224,0.961795,0.521469
60407.280000,765744191.977073,358296.131592,-14708.505966,-17928.041727,0.055869,0.962050,0.521756
60407.300000,765745920.046455,358388.048508,-13045.815515,-17026.174484,0.050511,0.962279,0.522028
60407.320000,765747648.003857,358470.700515,-11382.858453,-16123.906024,0.045152,0.962483,0.522288
60407.340000,765749376.031305,358544.093471,-9719.502975,-15221.164823,0.039792,0.962662,0.522533
60407.360000,765751103.978115,358608.218144,-8055.937498,-14318.053118,0.034429,0.962816,0.522765
60407.380000,765752832.000576,358663.077781,-6392.054968,-13414.512771,0.029065,0.962945,0.522983
60407.400000,765754560.021295,358708.667010,-4727.973305,-12510.607781,0.023700,0.963049,0.523188
60407.420000,765756287.994458,358744.983018,-3063.780068,-11606.385704,0.018333,0.963127,0.523379
60407.440000,765758016.008745,358772.025983,-1399.433305,-10701.823730,0.012966,0.963180,0.523557
60407.460000,765759744.012409,358789.793436,264.973688,-9796.972544,0.007598,0.963209,0.523720
60407.480000,765761471.995728,358798.284408,1929.388070,-8891.860867,0.002229,0.963212,0.523870
60407.500000,765763200.012354,358797.498212,3593.818039,-7986.484224,-0.003140,0.963189,0.524007
60407.520000,765764928.036702,358787.434007,5258.195460,-7080.879661,-0.008509,0.963142,0.524130
60407.540000,765766655.992310,358768.092480,6922.403198,-6175.110915,-0.013878,0.963069,0.524239
60407.560000,765768384.012321,358739.472240,8586.525988,-5269.131863,-0.019247,0.962972,0.524333
60407.580000,765770111.974566,358701.575613,10250.402684,-4363.030230,-0.024616,0.962849,0.524415
60407.600000,765771840.006785,358654.400356,11914.112787,-3456.762712,-0.029985,0.962701,0.524483
60407.620000,765773568.007464,358597.949871,13577.515057,-2550.406238,-0.035352,0.962528,0.524537
60407.640000,765775295.966125,358532.226343,15240.555940,-1643.990001,-0.040719,0.962329,0.524578
60407.660000,765777024.013400,358457.225992,16903.317664,-737.469178,-0.046085,0.962106,0.524605
60407.680000,765778751.990479,358372.957358,18565.603936,169.049221,-0.051449,0.961858,0.524618
60407.700000,765780479.978313,358279.419140,20227.449189,1075.583954,-0.056813,0.961584,0.524618
60407.720000,765782208.003269,358176.611989,21888.835309,1982.125145,-0.062175,0.961285,0.524603
60407.740000,765783935.989125,358064.543142,23549.645578,2888.609101,-0.067535,0.960961,0.524574
60407.760000,765785664.001256,357943.211510,25209.899417,3795.046411,-0.072894,0.960612,0.524533
60407.780000,765787391.963408,357812.625966,26869.480165,4701.373368,-0.078250,0.960237,0.524478
60407.800000,765789120.030363,357672.777992,28528.493068,5607.647451,-0.083604,0.959837,0.524408
60407.820000,765790847.979847,357523.689603,30186.681382,6513.728388,-0.088956,0.959413,0.524325
60407.840000,765792576.009734,357365.348241,31844.191680,7419.696252,-0.094306,0.958964,0.524229
60407.860000,765794303.961128,357197.772965,33500.828236,8325.444046,-0.099652,0.958489,0.524118
60407.880000,765796032.005871,357020.951798,35156.712507,9231.038160,-0.104997,0.957990,0.523994
60407.900000,765797759.997166,356834.904556,36811.660545,10136.377985,-0.110337,0.957465,0.523856
60407.920000,765799488.034483,356639.625983,38465.724396,11041.491972,-0.115674,0.956915,0.523705
60407.940000,765801215.996201,356435.135751,40118.744478,11946.292768,-0.121009,0.956340,0.523539
60407.960000,765802943.970496,356221.429933,41770.762051,12850.802918,-0.126339,0.955741,0.523360
60407.980000,765804672.006323,355998.508195,43421.780737,13755.024398,-0.131666,0.955116,0.523168
60408.000000,765806399.999729,355766.390328,45071.658118,14658.879188,-0.136989,0.954467,0.522962
60408.020000,765808128.004856,355525.076225,46720.402887,15562.372013,-0.142308,0.953793,0.522742
60408.040000,765809855.974540,355274.579794,48367.927071,16465.454632,-0.147623,0.953093,0.522508
60408.060000,765811583.992460,355014.896303,50014.267501,17368.147205,-0.152933,0.952369,0.522262
60408.080000,765813312.015862,354746.039494,51659.340483,18270.403820,-0.158239,0.951621,0.522001
60408.100000,765815039.968531,354468.029796,53303.030683,19172.161174,-0.163539,0.950847,0.521726
60408.120000,765816767.984590,354180.854036,54945.422895,20073.465748,-0.168836,0.950048,0.521438
60408.140000,765818496.024857,353884.526656,56586.437020,20974.273570,-0.174127,0.949225,0.521136
60408.160000,765820223.999143,353579.072398,58225.944776,21874.514172,-0.179413,0.948378,0.520822
60408.180000,765821952.008007,353264.482944,59863.998977,22774.216505,-0.184693,0.947505,0.520493
60408.200000,765823680.028601,352940.771600,61500.535319,23673.345221,-0.189967,0.946608,0.520151
60408.220000,765825408.008861,352607.958148,63135.462028,24571.849845,-0.195237,0.945686,0.519795
60408.240000,765827136.007728,352266.041488,64768.792433,25469.737655,-0.200500,0.944740,0.519426
60408.260000,765828864.003157,351915.036247,66400.463291,26366.973841,-0.205756,0.943769,0.519043
60408.280000,765830591.973082,351554.957801,68030.411485,27263.523638,-0.211007,0.942774,0.518646
60408.300000,765832319.992913,351185.801199,69658.665845,28159.402863,-0.216251,0.941754,0.518237
60408.320000,765834048.020758,350807.586173,71285.144631,29054.566501,-0.221490,0.940710,0.517814
60408.340000,765835776.013685,350420.333858,72909.765349,29948.969092,-0.226720,0.939642,0.517377
60408.360000,765837503.991327,350024.052062,74532.504499,30842.597633,-0.231944,0.938549,0.516927
60408.380000,765839232.019606,349618.737504,76153.381962,31735.463022,-0.237161,0.937432,0.516463
60408.400000,765840960.025323,349204.419512,77772.287140,32627.504286,-0.242371,0.936290,0.515986
60408.420000,765842687.979226,348781.118305,79389.150930,33518.683272,-0.247573,0.935125,0.515496
60408.440000,765844416.000636,348348.817554,81004.043241,34409.038453,-0.252768,0.933936,0.514993
60408.460000,765846143.969633,347907.560304,82616.810311,35298.484996,-0.257954,0.932722,0.514476
60408.480000,765847871.964873,347457.340222,84227.484041,36187.040424,-0.263133,0.931484,0.513946
60408.500000,765849599.960238,346998.177693,85835.998555,37074.668336,-0.268304,0.930223,0.513402
60408.520000,765851327.974718,346530.081603,87442.330104,37961.355564,-0.273467,0.928938,0.512846
60408.540000,765853056.032979,346053.059125,89046.460187,38847.091838,-0.278622,0.927628,0.512276
60408.560000,765854784.024320,345567.155629,90648.244875,39731.797613,-0.283767,0.926295,0.511693
60408.580000,765856511.957548,345072.384521,92247.651463,40615.454723,-0.288905,0.924938,0.511097
