# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60426.500000,767404800.015910,-161403.189906,-318250.029224,-174380.965594,1.245818,-0.040151,-0.324943
60426.520000,767406527.985758,-159279.164337,-318286.406359,-174868.735174,1.211934,-0.003083,-0.239936
60426.540000,767408255.951666,-157217.184965,-318264.337368,-175210.873259,1.173940,0.027627,-0.156155
60426.560000,767409984.005603,-155224.714574,-318194.270355,-175408.325428,1.131233,0.052512,-0.072235
60426.580000,767411712.008373,-153310.863168,-318086.190726,-175459.664179,1.082807,0.071585,0.013185
60426.600000,767413439.970451,-151486.744745,-317950.528335,-175361.040600,1.027109,0.084290,0.101599
60426.620000,767415167.961093,-149766.751199,-317799.310920,-175105.821729,0.961770,0.089271,0.194747
60426.640000,767416896.033646,-148170.458977,-317647.955664,-174684.031743,0.883074,0.083834,0.294764
60426.660000,767418623.976331,-146725.955001,-317518.500529,-174081.654551,0.784913,0.062737,0.404292
60426.680000,767420351.983281,-145475.102829,-317446.158486,-173279.566250,0.656482,0.015155,0.526379
60426.700000,767422079.960973,-144486.166966,-317495.115249,-172254.262659,0.476988,-0.083965,0.662434
60426.720000,767423808.041202,-143880.178801,-317803.337849,-170989.117615,0.203061,-0.303739,0.797608
60426.740000,767425535.967281,-143880.043978,-318738.070287,-169573.519864,-0.229978,-0.873946,0.776100
60426.760000,767427264.012608,-144476.911597,-321196.276400,-168965.130266,-0.196475,-1.912072,-0.363551
60426.780000,767428991.986799,-143835.666972,-324229.081322,-170619.955109,0.846845,-1.424677,-1.245866
60426.800000,767430720.021273,-141985.196687,-326173.361490,-172744.889103,1.219934,-0.880713,-1.171336
60426.820000,767432447.989184,-139759.035306,-327411.491063,-174627.684159,1.335775,-0.579065,-1.008070
60426.840000,767434175.979094,-137412.361136,-328238.748756,-176238.138391,1.372721,-0.391309,-0.859355
60426.860000,767435904.024551,-135032.384800,-328796.814352,-177608.955014,1.378400,-0.261677,-0.730121
60426.880000,767437631.987381,-132657.147909,-329162.236130,-178770.192994,1.368962,-0.165616,-0.616090
60426.900000,767439359.970978,-130306.212329,-329381.368698,-179744.463651,1.350932,-0.090899,-0.513096
60426.920000,767441087.968532,-127991.599422,-329484.760789,-180547.953043,1.327216,-0.030820,-0.417959
60426.940000,767442815.992289,-125721.833326,-329494.015997,-181192.066710,1.299122,0.018560,-0.328272
60426.960000,767444544.040585,-123503.976258,-329425.372514,-181684.527121,1.267134,0.059649,-0.242145
60426.980000,767446272.041431,-121344.799834,-329291.785779,-182030.081102,1.231238,0.093913,-0.158014
60427.000000,767448000.004066,-119251.334014,-329104.259663,-182230.958422,1.191037,0.122176,-0.074475
60427.020000,767449728.026570,-117231.514127,-328872.820843,-182287.022936,1.145754,0.144739,0.009827
60427.040000,767451456.024770,-115295.202463,-328607.436243,-182195.749922,1.094166,0.161385,0.096300
60427.060000,767453184.027735,-113454.762048,-328318.959479,-181952.045299,1.034406,0.171254,0.186539
60427.080000,767454912.011392,-111726.640316,-328020.514090,-181547.816123,0.963597,0.172508,0.282451
60427.100000,767456640.034845,-110133.521445,-327729.729338,-180971.258073,0.877137,0.161570,0.386426
60427.120000,767458367.989521,-108708.660888,-327473.106167,-180206.006901,0.767223,0.131331,0.501411
60427.140000,767460096.042596,-107503.523000,-327295.451442,-179230.248838,0.619499,0.066414,0.630405
60427.160000,767461823.973519,-106605.502988,-327284.404243,-178019.789107,0.405050,-0.071489,0.771703
60427.180000,767463551.962749,-106176.058206,-327647.195100,-176576.876526,0.063776,-0.399403,0.882327
60427.200000,767465280.002357,-106469.603266,-328983.809894,-175193.869949,-0.379053,-1.282274,0.543486
60427.220000,767467008.017477,-106708.976039,-331924.557104,-175576.203620,0.378231,-1.744002,-0.957767
60427.240000,767468735.957471,-105303.715329,-334312.728297,-177578.203837,1.105885,-1.048909,-1.199116
60427.260000,767470463.966218,-103173.030516,-335732.998387,-179531.036326,1.319427,-0.636476,-1.050393
60427.280000,767472192.041301,-100822.679756,-336610.155626,-181205.755895,1.388088,-0.397583,-0.890793
60427.300000,767473919.970676,-98403.555711,-337153.599720,-182621.578592,1.406843,-0.241079,-0.751318
60427.320000,767475648.006458,-95972.926189,-337468.595545,-183812.571419,1.403847,-0.129077,-0.629692
60427.340000,767477376.006602,-93558.241224,-337615.055157,-184805.427482,1.389513,-0.043992,-0.521308
60427.360000,767479103.967695,-91174.757362,-337630.777388,-185619.646975,1.368275,0.023355,-0.422421
60427.380000,767480831.988215,-88832.311268,-337541.514601,-186269.139189,1.342137,0.078176,-0.330217
60427.400000,767482560.015629,-86538.581091,-337365.989033,-186763.498147,1.311962,0.123597,-0.242552
60427.420000,767484288.017042,-84300.319426,-337118.652406,-187109.026618,1.277977,0.161541,-0.157706
60427.440000,767486016.022778,-82124.187850,-336811.336895,-187309.300436,1.239982,0.193156,-0.074200
60427.460000,767487744.000270,-80017.586726,-336454.408005,-187365.448390,1.197417,0.219025,0.009329
60427.480000,767489472.023342,-77989.090096,-336057.637864,-187276.257688,1.149322,0.239229,0.094249
60427.500000,767491200.038238,-76049.502512,-335631.143091,-187038.072266,1.094225,0.253299,0.182038
60427.520000,767492927.999762,-74212.775952,-335186.452937,-186644.504687,1.029878,0.260020,0.274417
60427.540000,767494656.024548,-72497.574928,-334738.119023,-186085.829219,0.952763,0.256945,0.373512
60427.560000,767496383.996693,-70930.618254,-334306.750172,-185348.255820,0.857125,0.239311,0.481998
60427.580000,767498112.002671,-69551.711470,-333924.874721,-184412.782487,0.732837,0.197335,0.603101
60427.600000,767499840.033502,-68425.227050,-333651.071782,-183255.154186,0.560466,0.108604,0.739174
60427.620000,767501568.047320,-67665.100934,-333609.421116,-181853.953634,0.299133,-0.087919,0.880517
60427.640000,767503295.967266,-67486.563398,-334126.714574,-180266.161295,-0.124135,-0.597524,0.908162
60427.660000,767505024.020191,-67997.200351,-336090.712120,-179284.293527,-0.247917,-1.694284,-0.084520
60427.680000,767506752.007213,-67445.753309,-338908.085487,-180626.004247,0.838712,-1.320137,-1.144844
60427.700000,767508479.969140,-65561.689166,-340637.640948,-182604.973959,1.255800,-0.740687,-1.092616
60427.720000,767510208.013523,-63263.485177,-341619.098332,-184350.502115,1.380994,-0.424224,-0.927311
60427.740000,767511935.987260,-60836.272370,-342172.641602,-185819.138567,1.420227,-0.230142,-0.776133
60427.760000,767513663.996937,-58373.722608,-342449.143910,-187044.628931,1.426368,-0.097292,-0.645307
60427.780000,767515391.997526,-55915.591550,-342528.743435,-188058.440081,1.416826,0.000677,-0.530329
60427.800000,767517120.009899,-53482.140844,-342459.353791,-188884.035618,1.398512,0.076678,-0.426820
60427.820000,767518847.979867,-51085.627356,-342272.308361,-189538.201287,1.374474,0.137727,-0.331459
60427.840000,767520575.989190,-48734.479561,-341989.593696,-190032.801098,1.346085,0.187924,-0.241760
60427.860000,767522303.983768,-46435.748837,-341627.638216,-190375.865421,1.313867,0.229766,-0.155787
60427.880000,767524031.996358,-44195.933506,-341199.435981,-190572.426052,1.277837,0.264788,-0.071946
60427.900000,767525759.971463,-42021.957641,-340715.952198,-190624.928115,1.237630,0.293862,0.011171
60427.920000,767527487.986965,-39921.516837,-340187.058947,-190533.454244,1.192515,0.317350,0.094918
60427.940000,767529215.968213,-37904.111355,-339622.478500,-190295.726632,1.141334,0.335111,0.180695
60427.960000,767530944.010521,-35981.539729,-339032.620304,-189906.893847,1.082314,0.346396,0.270078
60427.980000,767532672.016265,-34169.629129,-338429.967777,-189359.172863,1.012742,0.349556,0.364952
60428.000000,767534399.996453,-32490.032051,-337831.043018,-188641.113791,0.928292,0.341361,0.467686
60428.020000,767536127.985193,-30974.154693,-337260.337553,-187736.615013,0.821656,0.315409,0.581289
60428.040000,767537855.970054,-29670.640386,-336758.800240,-186623.976067,0.679491,0.257981,0.709108
60428.060000,767539583.991786,-28661.208182,-336405.279279,-185277.232158,0.474928,0.135332,0.851428
60428.080000,767541311.987633,-28097.473870,-336383.134262,-183687.482469,0.150260,-0.154350,0.977883
60428.100000,767543040.017372,-28244.922195,-337227.305211,-182064.701392,-0.323521,-0.958246,0.760631
60428.120000,767544767.981104,-28571.905186,-339763.544788,-181991.758172,0.280797,-1.635298,-0.763891
60428.140000,767546496.005782,-27238.632129,-341967.421065,-183790.153098,1.104754,-0.923147,-1.115049
60428.160000,767548223.982940,-25084.926425,-343143.406066,-185602.892211,1.341387,-0.483837,-0.969195
60428.180000,767549951.977644,-22691.300345,-343746.478335,-187134.327250,1.415160,-0.234539,-0.806291
60428.200000,767551679.970703,-20224.051793,-344003.664520,-188401.941809,1.435056,-0.073332,-0.664407
60428.220000,767553407.987497,-17744.590436,-344026.444555,-189441.367556,1.432086,0.041147,-0.541324
60428.240000,767555136.024345,-15281.309979,-343877.369588,-190280.749216,1.417429,0.127724,-0.432108
60428.260000,767556863.993356,-12849.935851,-343595.452222,-190940.427386,1.395771,0.196080,-0.332804
60428.280000,767558592.046563,-10460.293663,-343207.019753,-191434.920793,1.369218,0.251672,-0.240469
60428.300000,767560320.028422,-8120.148550,-342731.126511,-191774.235310,1.338684,0.297747,-0.152895
60428.320000,767562047.983127,-5836.023169,-342182.336058,-191965.035797,1.304426,0.336312,-0.068313
60428.340000,767563776.011215,-3614.312344,-341572.454073,-192011.177324,1.266276,0.368576,0.014776
60428.360000,767565504.003675,-1462.283592,-340911.783985,-191914.044929,1.223711,0.395174,0.097737
60428.380000,767567231.962316,611.720576,-340209.921364,-191672.700107,1.175829,0.416253,0.181926
60428.400000,767568960.009004,2597.529895,-339476.592866,-191283.751367,1.121231,0.431438,0.268814
60428.420000,767570688.013567,4481.686074,-338722.843196,-190741.147343,1.057798,0.439655,0.360089
60428.440000,767572415.976499,6246.296256,-337962.395091,-190035.582230,0.982231,0.438715,0.457836
60428.460000,767574144.015001,7866.251302,-337214.300836,-189153.606076,0.889139,0.424344,0.564729
60428.480000,767575872.029238,9303.856345,-336508.411226,-188076.676275,0.769131,0.387826,0.684086
60428.500000,767577599.999149,10498.876967,-335897.570507,-186780.379375,0.604278,0.309439,0.818979
60428.520000,767579327.999631,11345.409188,-335491.675547,-185239.554832,0.356706,0.136363,0.964103
60428.540000,767581056.013808,11639.821179,-335575.263073,-183483.393299,-0.049884,-0.308925,1.033581
60428.560000,767582784.025285,11177.330792,-336987.347415,-182125.862773,-0.330547,-1.417663,0.233397
60428.580000,767584512.016678,11530.440929,-339558.059978,-183086.216931,0.769834,-1.221820,-1.030566
60428.600000,767586239.983055,13362.014382,-341076.151745,-184910.923329,1.248088,-0.598135,-1.011749
60428.620000,767587967.976175,15660.087610,-341792.629957,-186514.656942,1.385637,-0.263107,-0.843427
60428.640000,767589695.993933,18098.402649,-342060.426614,-187835.174435,1.427681,-0.061531,-0.688758
60428.660000,767591423.977331,20574.349703,-342042.166503,-188907.586444,1.434270,0.074861,-0.555712
60428.680000,767593152.043617,23046.057810,-341822.467193,-189765.369458,1.424469,0.174748,-0.439419
60428.700000,767594880.012610,25492.259618,-341451.217736,-190433.165330,1.405681,0.251904,-0.335191
60428.720000,767596608.010404,27900.755248,-340960.666310,-190928.680249,1.381128,0.313734,-0.239507
60428.740000,767598336.002330,30262.955001,-340373.285553,-191264.314187,1.352258,0.364523,-0.149770
60428.760000,767600064.009439,32572.005030,-339705.713301,-191448.549999,1.319633,0.406878,-0.063980
60428.780000,767601792.036116,34821.523002,-338971.023266,-191486.759483,1.283300,0.442401,0.019492
60428.800000,767603519.966143,37004.718469,-338180.186734,-191381.706819,1.242930,0.472023,0.102064
60428.820000,767605248.002473,39114.330638,-337342.873008,-191133.757713,1.197835,0.496166,0.185096
60428.840000,767606976.029211,41141.171291,-336468.587977,-190740.946707,1.146921,0.514765,0.269969
60428.860000,767608704.012589,43073.806600,-335567.385878,-190198.801400,1.088520,0.527183,0.358227
60428.880000,767610432.007223,44897.317530,-334651.031264,-189499.915326,1.020080,0.531959,0.451721
60428.900000,767612159.995236,46591.120696,-333734.957097,-188633.321599,0.937554,0.526209,0.552775
60428.920000,767613887.982654,48125.562099,-332841.699710,-187583.475049,0.834165,0.504236,0.664381
60428.940000,767615616.036139,49455.137178,-332008.321931,-186329.043038,0.697615,0.453955,0.790106
60428.960000,767617343.974330,50503.785851,-331305.088826,-184843.492052,0.503319,0.346141,0.931725
60428.980000,767619072.002568,51131.364053,-330891.574474,-183109.099550,0.197337,0.094234,1.069353
60429.000000,767620800.026141,51073.687387,-331230.461427,-181264.500407,-0.286851,-0.612905,0.961887
60429.020000,767622528.014786,50601.663625,-333285.454699,-180691.800525,0.106755,-1.510673,-0.516690
60429.040000,767624256.039226,51747.277528,-335315.162442,-182251.927188,1.051025,-0.804256,-1.028763
60429.060000,767625984.017518,53843.182564,-336251.141697,-183923.957481,1.319852,-0.330519,-0.887791
60429.080000,767627712.013898,56206.932034,-336576.466809,-185310.774680,1.400495,-0.068344,-0.720370
60429.100000,767629439.963295,58650.426297,-336541.118620,-186426.836780,1.421885,0.098360,-0.575204
60429.120000,767631167.958072,61107.222084,-336264.630639,-187310.224131,1.418933,0.215540,-0.450114
60429.140000,767632895.962494,63547.382011,-335812.813363,-187990.877287,1.403835,0.303593,-0.339733
60429.160000,767634624.022846,65954.904405,-335226.142169,-188490.361237,1.381602,0.372839,-0.239808
60429.180000,767636351.989988,68319.439496,-334531.764803,-188823.890289,1.354471,0.429011,-0.147242
60429.200000,767638080.003161,70633.675342,-333749.024722,-189002.115801,1.323408,0.475526,-0.059712
60429.220000,767639808.017993,72891.086693,-332892.677432,-189032.105396,1.288709,0.514473,0.024599
60429.240000,767641536.029950,75085.322547,-331974.604399,-188918.074702,1.250240,0.547128,0.107215
60429.260000,767643264.029049,77209.485940,-331005.013603,-188661.756012,1.207515,0.574183,0.189509
60429.280000,767644992.025804,79255.558219,-329993.323159,-188262.539104,1.159684,0.595852,0.272836
60429.300000,767646720.019877,81213.656563,-328949.010147,-187717.422479,1.105429,0.611848,0.358630
60429.320000,767648447.980123,83071.047168,-327882.589177,-187020.764781,1.042759,0.621240,0.448548
60429.340000,767650175.969287,84810.785683,-326806.925040,-186163.726795,0.968582,0.622084,0.544623
60429.360000,767651904.035834,86409.067893,-325739.677996,-185133.478625,0.877889,0.610577,0.649463
60429.380000,767653632.051172,87830.484121,-324708.099695,-183912.182108,0.762028,0.579034,0.766389
60429.400000,767655360.006540,89019.002961,-323759.526837,-182475.819575,0.604622,0.510304,0.898923
60429.420000,767657087.982628,89877.000955,-322990.300601,-180797.111033,0.371182,0.359419,1.045083
60429.440000,767658816.002076,90215.693957,-322643.759076,-178883.987100,-0.013083,-0.022554,1.145927
60429.460000,767660544.018072,89765.597492,-323472.810249,-177178.818520,-0.423824,-1.079515,0.564533
60429.480000,767662271.982760,89813.829775,-325750.976527,-177682.026185,0.627489,-1.137976,-0.897673
60429.500000,767664000.020295,91492.661987,-327078.066967,-179346.523281,1.191754,-0.462523,-0.932933
60429.520000,767665727.984846,93711.902302,-327536.497831,-180811.961276,1.346546,-0.103967,-0.761079
60429.540000,767667456.009842,96086.881189,-327520.287362,-181985.978288,1.392525,0.106742,-0.601815
60429.560000,767669183.987022,98502.918575,-327207.273351,-182905.374738,1.399830,0.247247,-0.465797
60429.580000,767670911.982886,100914.874693,-326687.725031,-183606.070939,1.389782,0.349201,-0.347716
60429.600000,767672639.972839,103300.707380,-326013.948327,-184114.436861,1.370435,0.427488,-0.242459
60429.620000,767674368.016567,105647.811642,-325219.350437,-184449.209117,1.345244,0.489977,-0.146255
60429.640000,767676095.981652,107947.423052,-324327.054606,-184623.521965,1.315751,0.541181,-0.056363
60429.660000,767677824.023883,110192.940568,-323353.927340,-184646.421539,1.282568,0.583836,0.029304
60429.680000,767679551.971886,112377.899180,-322313.270109,-184523.721787,1.245780,0.619620,0.112413
60429.700000,767681279.972078,114496.044478,-321215.923155,-184258.558955,1.205084,0.649533,0.194417
60429.720000,767683008.001129,116540.094158,-320071.564824,-183851.672147,1.159844,0.674051,0.276661
60429.740000,767684736.007996,118501.305052,-318889.473661,-183301.482248,1.109026,0.693182,0.360518
60429.760000,767686464.000535,120368.785405,-317679.320179,-182603.929586,1.051060,0.706401,0.447497
60429.780000,767688192.008624,122128.294168,-316452.276478,-181752.107937,0.983549,0.712421,0.539393
60429.800000,767689920.032241,123760.340965,-315222.750924,-180735.655159,0.902728,0.708680,0.638455
