# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60427.140000,767460165.182128,79819.673931,-0.000298,0.000279
60427.160000,767461893.182128,79716.101285,-0.000294,0.000277
60427.180000,767463621.182128,79611.394750,-0.000289,0.000276
60427.200000,767465349.182127,79505.549242,-0.000285,0.000274
60427.220000,767467077.182127,79398.559678,-0.000280,0.000272
60427.240000,767468805.182127,79290.420972,-0.000275,0.000271
60427.260000,767470533.182127,79181.128048,-0.000271,0.000269
60427.280000,767472261.182126,79070.676007,-0.000266,0.000267
60427.300000,767473989.182126,78959.060129,-0.000261,0.000265
60427.320000,767475717.182126,78846.275701,-0.000256,0.000263
60427.340000,767477445.182125,78732.318009,-0.000251,0.000261
60427.360000,767479173.182125,78617.182340,-0.000246,0.000258
60427.380000,767480901.182125,78500.863981,-0.000241,0.000256
60427.400000,767482629.182125,78383.358219,-0.000236,0.000253
60427.420000,767484357.182124,78264.660341,-0.000231,0.000251
60427.440000,767486085.182124,78144.765634,-0.000226,0.000248
60427.460000,767487813.182124,78023.669384,-0.000220,0.000245
60427.480000,767489541.182123,77901.366879,-0.000215,0.000242
60427.500000,767491269.182123,77777.853406,-0.000209,0.000239
60427.520000,767492997.182123,77653.124349,-0.000204,0.000235
60427.540000,767494725.182123,77527.175490,-0.000198,0.000232
60427.560000,767496453.182122,77400.002708,-0.000192,0.000228
60427.580000,767498181.182122,77271.601880,-0.000187,0.000224
60427.600000,767499909.182122,77141.968887,-0.000181,0.000220
60427.620000,767501637.182121,77011.099608,-0.000175,0.000216
60427.640000,767503365.182121,76878.989920,-0.000169,0.000212
60427.660000,767505093.182121,76745.635704,-0.000163,0.000208
60427.680000,767506821.182121,76611.032839,-0.000156,0.000203
60427.700000,767508549.182120,76475.177203,-0.000150,0.000199
60427.720000,767510277.182120,76338.064675,-0.000144,0.000194
60427.740000,767512005.182120,76199.691134,-0.000138,0.000190
60427.760000,767513733.182119,76060.052478,-0.000131,0.000185
60427.780000,767515461.182119,75919.145014,-0.000125,0.000180
60427.800000,767517189.182119,75776.965461,-0.000118,0.000175
60427.820000,767518917.182119,75633.510557,-0.000112,0.000170
60427.840000,767520645.182119,75488.777038,-0.000105,0.000165
60427.860000,767522373.182118,75342.761642,-0.000098,0.000159
60427.880000,767524101.182118,75195.461106,-0.000091,0.000153
60427.900000,767525829.182118,75046.872166,-0.000084,0.000146
60427.920000,767527557.182117,74896.991560,-0.000077,0.000139
60427.940000,767529285.182117,74745.816025,-0.000070,0.000131
60427.960000,767531013.182117,74593.342297,-0.000063,0.000122
60427.980000,767532741.182117,74439.567115,-0.000056,0.000113
60428.000000,767534469.182116,74284.487214,-0.000048,0.000103
60428.020000,767536197.182116,74128.099531,-0.000041,0.000092
60428.040000,767537925.182116,73970.401794,-0.000033,0.000080
60428.060000,767539653.182115,73811.391932,-0.000026,0.000069
60428.080000,767541381.182115,73651.067872,-0.000019,0.000057
60428.100000,767543109.182115,73489.427541,-0.000012,0.000046
60428.120000,767544837.182114,73326.468868,-0.000006,0.000036
60428.140000,767546565.182114,73162.189780,-0.000000,0.000027
60428.160000,767548293.182114,72996.588205,0.000005,0.000020
60428.180000,767550021.182114,72829.662070,0.000009,0.000014
60428.200000,767551749.182114,72661.409303,0.000012,0.000011
60428.220000,767553477.182113,72491.827832,0.000015,0.000010
60428.240000,767555205.182113,72320.915584,0.000016,0.000012
60428.260000,767556933.182113,72148.670521,0.000016,0.000017
60428.280000,767558661.182112,71975.091377,0.000014,0.000026
60428.300000,767560389.182112,71800.177655,0.000012,0.000038
60428.320000,767562117.182112,71623.928896,0.000009,0.000052
60428.340000,767563845.182111,71446.344637,0.000005,0.000068
60428.360000,767565573.182111,71267.424419,-0.000000,0.000087
60428.380000,767567301.182111,71087.167780,-0.000005,0.000107
60428.400000,767569029.182111,70905.574258,-0.000011,0.000128
60428.420000,767570757.182110,70722.643393,-0.000016,0.000151
60428.440000,767572485.182110,70538.374724,-0.000022,0.000174
60428.460000,767574213.182110,70352.767789,-0.000028,0.000197
60428.480000,767575941.182109,70165.822128,-0.000033,0.000221
60428.500000,767577669.182109,69977.537279,-0.000038,0.000244
60428.520000,767579397.182109,69787.913146,-0.000042,0.000267
60428.540000,767581125.182109,69596.951099,-0.000046,0.000290
60428.560000,767582853.182108,69404.652869,-0.000048,0.000312
60428.580000,767584581.182108,69211.020192,-0.000049,0.000336
60428.600000,767586309.182108,69016.054799,-0.000049,0.000361
60428.620000,767588037.182108,68819.758425,-0.000046,0.000387
60428.640000,767589765.182107,68622.132804,-0.000042,0.000415
60428.660000,767591493.182107,68423.179668,-0.000035,0.000446
60428.680000,767593221.182107,68222.900752,-0.000025,0.000480
60428.700000,767594949.182106,68021.297789,-0.000013,0.000516
60428.720000,767596677.182106,67818.372512,0.000003,0.000557
60428.740000,767598405.182106,67614.126655,0.000021,0.000602
60428.760000,767600133.182106,67408.562012,0.000044,0.000651
60428.780000,767601861.182105,67201.681763,0.000070,0.000705
60428.800000,767603589.182105,66993.490478,0.000100,0.000763
60428.820000,767605317.182105,66783.992784,0.000133,0.000825
60428.840000,767607045.182105,66573.193309,0.000169,0.000890
60428.860000,767608773.182104,66361.096683,0.000209,0.000958
60428.880000,767610501.182104,66147.707534,0.000251,0.001029
60428.900000,767612229.182104,65933.030490,0.000296,0.001101
60428.920000,767613957.182104,65717.070179,0.000344,0.001175
60428.940000,767615685.182103,65499.831230,0.000394,0.001249
60428.960000,767617413.182103,65281.318273,0.000447,0.001324
60428.980000,767619141.182103,65061.535934,0.000502,0.001400
60429.000000,767620869.182102,64840.488842,0.000558,0.001475
60429.020000,767622597.182102,64618.182332,0.000617,0.001549
60429.040000,767624325.182102,64394.624560,0.000681,0.001622
60429.060000,767626053.182102,64169.824388,0.000751,0.001694
60429.080000,767627781.182101,63943.790677,0.000829,0.001765
60429.100000,767629509.182101,63716.532289,0.000919,0.001834
60429.120000,767631237.182101,63488.058087,0.001023,0.001902
60429.140000,767632965.182100,63258.376931,0.001142,0.001968
60429.160000,767634693.182100,63027.497685,0.001280,0.002032
60429.180000,767636421.182100,62795.429210,0.001439,0.002094
60429.200000,767638149.182100,62562.180367,0.001620,0.002153
60429.220000,767639877.182099,62327.760019,0.001826,0.002211
60429.240000,767641605.182099,62092.177027,0.002061,0.002265
60429.260000,767643333.182099,61855.440353,0.002325,0.002317
60429.280000,767645061.182099,61617.561248,0.002617,0.002365
60429.300000,767646789.182098,61378.553256,0.002932,0.002407
60429.320000,767648517.182098,61138.430017,0.003266,0.002440
60429.340000,767650245.182098,60897.205173,0.003613,0.002464
60429.360000,767651973.182097,60654.892366,0.003968,0.002475
60429.380000,767653701.182097,60411.505238,0.004325,0.002471
60429.400000,767655429.182097,60167.057430,0.004679,0.002451
60429.420000,767657157.182096,59921.562585,0.005026,0.002412
60429.440000,767658885.182096,59675.034343,0.005359,0.002352
60429.460000,767660613.182096,59427.486347,0.005675,0.002268
60429.480000,767662341.182096,59178.932238,0.005967,0.002160
60429.500000,767664069.182096,58929.385658,0.006231,0.002025
60429.520000,767665797.182095,58678.862016,0.006461,0.001861
60429.540000,767667525.182095,58427.383788,0.006659,0.001671
60429.560000,767669253.182095,58174.975219,0.006825,0.001458
60429.580000,767670981.182094,57921.660551,0.006960,0.001227
60429.600000,767672709.182094,57667.464030,0.007065,0.000980
60429.620000,767674437.182094,57412.409897,0.007141,0.000721
60429.640000,767676165.182094,57156.522398,0.007188,0.000454
60429.660000,767677893.182093,56899.825777,0.007208,0.000182
60429.680000,767679621.182093,56642.344275,0.007201,-0.000091
60429.700000,767681349.182093,56384.102139,0.007169,-0.000362
60429.720000,767683077.182092,56125.123610,0.007112,-0.000628
60429.740000,767684805.182092,55865.432934,0.007031,-0.000885
60429.760000,767686533.182092,55605.054354,0.006927,-0.001128
60429.780000,767688261.182092,55344.012113,0.006801,-0.001356
60429.800000,767689989.182091,55082.330455,0.006655,-0.001564
60429.820000,767691717.182091,54820.033624,0.006488,-0.001749
60429.840000,767693445.182091,54557.145864,0.006301,-0.001907
60429.860000,767695173.182091,54293.691419,0.006097,-0.002035
60429.880000,767696901.182090,54029.694532,0.005874,-0.002129
60429.900000,767698629.182090,53765.179447,0.005636,-0.002186
60429.920000,767700357.182090,53500.170408,0.005381,-0.002202
60429.940000,767702085.182090,53234.691659,0.005112,-0.002174
60429.960000,767703813.182089,52968.767442,0.004829,-0.002098
60429.980000,767705541.182089,52702.422003,0.004533,-0.001971
