# epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60399.120000,765039237.182516,147325871.321912,22777168.651204,9872295.610809,-4.455238,27.049927,11.725044
60399.140000,765040965.182515,147318163.938760,22823909.609128,9892555.919763,-4.465344,27.048403,11.724387
60399.160000,765042693.182515,147310439.092266,22870647.930060,9912815.092885,-4.475450,27.046875,11.723729
60399.180000,765044421.182515,147302696.783299,22917383.608681,9933073.127900,-4.485556,27.045345,11.723070
60399.200000,765046149.182515,147294937.012727,22964116.639672,9953330.022533,-4.495660,27.043811,11.722410
60399.220000,765047877.182514,147287159.781420,23010847.017716,9973585.774510,-4.505765,27.042274,11.721748
60399.240000,765049605.182514,147279365.090245,23057574.737494,9993840.381556,-4.515869,27.040734,11.721084
60399.260000,765051333.182514,147271552.940071,23104299.793687,10014093.841397,-4.525972,27.039191,11.720420
60399.280000,765053061.182513,147263723.331773,23151022.180974,10034346.151754,-4.536075,27.037645,11.719754
60399.300000,765054789.182513,147255876.266229,23197741.894028,10054597.310350,-4.546177,27.036096,11.719087
60399.320000,765056517.182513,147248011.744320,23244458.927522,10074847.314905,-4.556279,27.034544,11.718418
60399.340000,765058245.182513,147240129.766925,23291173.276130,10095096.163138,-4.566380,27.032989,11.717748
60399.360000,765059973.182512,147232230.334925,23337884.934525,10115343.852771,-4.576481,27.031430,11.717077
60399.380000,765061701.182512,147224313.449197,23384593.897380,10135590.381525,-4.586581,27.029869,11.716405
60399.400000,765063429.182512,147216379.110623,23431300.159370,10155835.747119,-4.596681,27.028304,11.715731
60399.420000,765065157.182512,147208427.320082,23478003.715167,10176079.947274,-4.606780,27.026737,11.715056
60399.440000,765066885.182511,147200458.078454,23524704.559445,10196322.979711,-4.616879,27.025166,11.714380
60399.460000,765068613.182511,147192471.386618,23571402.686878,10216564.842150,-4.626977,27.023592,11.713702
60399.480000,765070341.182511,147184467.245454,23618098.092139,10236805.532312,-4.637075,27.022015,11.713023
60399.500000,765072069.182510,147176445.655841,23664790.769900,10257045.047918,-4.647172,27.020435,11.712342
60399.520000,765073797.182510,147168406.618663,23711480.714836,10277283.386686,-4.657269,27.018852,11.711661
60399.540000,765075525.182510,147160350.134806,23758167.921610,10297520.546334,-4.667365,27.017266,11.710978
60399.560000,765077253.182510,147152276.205164,23804852.384887,10317756.524576,-4.677461,27.015677,11.710293
60399.580000,765078981.182509,147144184.830627,23851534.099333,10337991.319128,-4.687556,27.014085,11.709608
60399.600000,765080709.182509,147136076.012087,23898213.059611,10358224.927705,-4.697651,27.012489,11.708921
60399.620000,765082437.182509,147127949.750435,23944889.260386,10378457.348023,-4.707745,27.010891,11.708232
60399.640000,765084165.182508,147119806.046562,23991562.696322,10398688.577796,-4.717838,27.009289,11.707543
60399.660000,765085893.182508,147111644.901360,24038233.362083,10418918.614740,-4.727931,27.007685,11.706852
60399.680000,765087621.182508,147103466.315720,24084901.252334,10439147.456570,-4.738024,27.006077,11.706159
60399.700000,765089349.182508,147095270.290533,24131566.361740,10459375.101001,-4.748116,27.004466,11.705466
60399.720000,765091077.182507,147087056.826691,24178228.684964,10479601.545749,-4.758208,27.002852,11.704771
60399.740000,765092805.182507,147078825.925084,24224888.216672,10499826.788529,-4.768299,27.001235,11.704075
60399.760000,765094533.182507,147070577.586605,24271544.951527,10520050.827056,-4.778389,26.999615,11.703377
60399.780000,765096261.182507,147062311.812151,24318198.884188,10540273.659043,-4.788479,26.997992,11.702678
60399.800000,765097989.182506,147054028.602625,24364850.009312,10560495.282199,-4.798569,26.996365,11.701978
60399.820000,765099717.182506,147045727.958931,24411498.321551,10580715.694234,-4.808658,26.994736,11.701276
60399.840000,765101445.182506,147037409.881972,24458143.815561,10600934.892857,-4.818746,26.993104,11.700574
60399.860000,765103173.182505,147029074.372651,24504786.485997,10621152.875779,-4.828834,26.991468,11.699869
60399.880000,765104901.182505,147020721.431872,24551426.327512,10641369.640708,-4.838921,26.989829,11.699164
60399.900000,765106629.182505,147012351.060538,24598063.334762,10661585.185353,-4.849008,26.988188,11.698457
60399.920000,765108357.182505,147003963.259554,24644697.502401,10681799.507426,-4.859095,26.986543,11.697749
60399.940000,765110085.182504,146995558.029821,24691328.825084,10702012.604635,-4.869180,26.984895,11.697039
60399.960000,765111813.182504,146987135.372244,24737957.297465,10722224.474690,-4.879266,26.983244,11.696329
60399.980000,765113541.182504,146978695.287727,24784582.914199,10742435.115300,-4.889351,26.981590,11.695616
60400.000000,765115269.182503,146970237.777172,24831205.669941,10762644.524175,-4.899435,26.979933,11.694903
60400.020000,765116997.182503,146961762.841486,24877825.559343,10782852.699024,-4.909518,26.978272,11.694188
60400.040000,765118725.182503,146953270.481582,24924442.577051,10803059.637551,-4.919602,26.976609,11.693472
60400.060000,765120453.182503,146944760.698376,24971056.717709,10823265.337459,-4.929684,26.974942,11.692755
60400.080000,765122181.182502,146936233.492785,25017667.975961,10843469.796452,-4.939766,26.973273,11.692036
60400.100000,765123909.182502,146927688.865725,25064276.346451,10863673.012233,-4.949848,26.971600,11.691316
60400.120000,765125637.182502,146919126.818111,25110881.823823,10883874.982506,-4.959929,26.969924,11.690594
60400.140000,765127365.182501,146910547.350861,25157484.402722,10904075.704973,-4.970010,26.968245,11.689871
60400.160000,765129093.182501,146901950.464891,25204084.077790,10924275.177340,-4.980090,26.966563,11.689147
60400.180000,765130821.182501,146893336.161115,25250680.843672,10944473.397308,-4.990169,26.964878,11.688422
60400.200000,765132549.182501,146884704.440452,25297274.695013,10964670.362581,-5.000248,26.963190,11.687695
60400.220000,765134277.182500,146876055.303816,25343865.626455,10984866.070864,-5.010327,26.961499,11.686967
60400.240000,765136005.182500,146867388.752124,25390453.632644,11005060.519858,-5.020404,26.959804,11.686238
60400.260000,765137733.182500,146858704.786292,25437038.708222,11025253.707268,-5.030482,26.958107,11.685507
60400.280000,765139461.182500,146850003.407244,25483620.847828,11045445.630793,-5.040559,26.956406,11.684775
60400.300000,765141189.182499,146841284.615909,25530200.046096,11065636.288131,-5.050635,26.954702,11.684041
60400.320000,765142917.182499,146832548.413215,25576776.297656,11085825.676978,-5.060711,26.952996,11.683307
60400.340000,765144645.182499,146823794.800093,25623349.597143,11106013.795031,-5.070786,26.951286,11.682571
60400.360000,765146373.182498,146815023.777472,25669919.939189,11126200.639987,-5.080861,26.949573,11.681833
60400.380000,765148101.182498,146806235.346281,25716487.318426,11146386.209542,-5.090935,26.947857,11.681094
60400.400000,765149829.182498,146797429.507450,25763051.729487,11166570.501394,-5.101008,26.946137,11.680354
60400.420000,765151557.182498,146788606.261909,25809613.167004,11186753.513239,-5.111081,26.944415,11.679613
60400.440000,765153285.182497,146779765.610587,25856171.625611,11206935.242773,-5.121154,26.942689,11.678870
60400.460000,765155013.182497,146770907.554414,25902727.099939,11227115.687695,-5.131226,26.940961,11.678126
60400.480000,765156741.182497,146762032.094319,25949279.584621,11247294.845700,-5.141297,26.939229,11.677381
60400.500000,765158469.182497,146753139.231231,25995829.074291,11267472.714486,-5.151368,26.937494,11.676634
60400.520000,765160197.182496,146744228.966083,26042375.563578,11287649.291747,-5.161439,26.935757,11.675886
60400.540000,765161925.182496,146735301.299815,26088919.047105,11307824.575175,-5.171508,26.934016,11.675136
60400.560000,765163653.182496,146726356.233372,26135459.519492,11327998.562460,-5.181578,26.932271,11.674386
60400.580000,765165381.182495,146717393.767696,26181996.975359,11348171.251291,-5.191646,26.930524,11.673634
60400.600000,765167109.182495,146708413.903732,26228531.409328,11368342.639358,-5.201715,26.928774,11.672880
60400.620000,765168837.182495,146699416.642422,26275062.816018,11388512.724350,-5.211782,26.927020,11.672125
60400.640000,765170565.182495,146690401.984711,26321591.190050,11408681.503957,-5.221849,26.925264,11.671369
60400.660000,765172293.182494,146681369.931542,26368116.526044,11428848.975870,-5.231916,26.923504,11.670612
60400.680000,765174021.182494,146672320.483859,26414638.818621,11449015.137777,-5.241982,26.921741,11.669853
60400.700000,765175749.182494,146663253.642605,26461158.062401,11469179.987368,-5.252047,26.919975,11.669093
60400.720000,765177477.182493,146654169.408723,26507674.252004,11489343.522333,-5.262112,26.918206,11.668332
60400.740000,765179205.182493,146645067.783158,26554187.382050,11509505.740362,-5.272177,26.916434,11.667569
60400.760000,765180933.182493,146635948.766853,26600697.447161,11529666.639143,-5.282240,26.914659,11.666805
60400.780000,765182661.182493,146626812.360759,26647204.441949,11549826.216364,-5.292304,26.912881,11.666039
60400.800000,765184389.182492,146617658.565834,26693708.361022,11569984.469707,-5.302366,26.911099,11.665272
60400.820000,765186117.182492,146608487.383037,26740209.198988,11590141.396852,-5.312428,26.909315,11.664504
60400.840000,765187845.182492,146599298.813326,26786706.950454,11610296.995483,-5.322490,26.907527,11.663735
60400.860000,765189573.182492,146590092.857659,26833201.610026,11630451.263282,-5.332551,26.905736,11.662964
60400.880000,765191301.182491,146580869.516995,26879693.172314,11650604.197930,-5.342612,26.903942,11.662192
60400.900000,765193029.182491,146571628.792293,26926181.631923,11670755.797110,-5.352672,26.902145,11.661418
60400.920000,765194757.182491,146562370.684510,26972666.983462,11690906.058504,-5.362731,26.900345,11.660643
60400.940000,765196485.182490,146553095.194605,27019149.221537,11711054.979793,-5.372790,26.898541,11.659867
60400.960000,765198213.182490,146543802.323536,27065628.340756,11731202.558661,-5.382848,26.896735,11.659090
60400.980000,765199941.182490,146534492.072263,27112104.335726,11751348.792789,-5.392906,26.894925,11.658311
60401.000000,765201669.182490,146525164.441743,27158577.201054,11771493.679859,-5.402963,26.893113,11.657531
60401.020000,765203397.182489,146515819.432937,27205046.931346,11791637.217551,-5.413019,26.891297,11.656749
60401.040000,765205125.182489,146506457.046816,27251513.521198,11811779.403542,-5.423075,26.889478,11.655966
60401.060000,765206853.182489,146497077.284356,27297976.965202,11831920.235505,-5.433131,26.887656,11.655182
60401.080000,765208581.182489,146487680.146530,27344437.257951,11852059.711115,-5.443186,26.885831,11.654396
60401.100000,765210309.182488,146478265.634313,27390894.394041,11872197.828045,-5.453240,26.884002,11.653609
60401.120000,765212037.182488,146468833.748677,27437348.368063,11892334.583968,-5.463294,26.882171,11.652821
60401.140000,765213765.182488,146459384.490598,27483799.174612,11912469.976561,-5.473347,26.880336,11.652031
60401.160000,765215493.182487,146449917.861050,27530246.808280,11932604.003495,-5.483400,26.878499,11.651240
60401.180000,765217221.182487,146440433.861007,27576691.263662,11952736.662445,-5.493452,26.876658,11.650448
60401.200000,765218949.182487,146430932.491443,27623132.535350,11972867.951086,-5.503503,26.874814,11.649654
60401.220000,765220677.182487,146421413.753332,27669570.617938,11992997.867091,-5.513554,26.872967,11.648859
60401.240000,765222405.182486,146411877.647648,27716005.506020,12013126.408134,-5.523605,26.871116,11.648063
60401.260000,765224133.182486,146402324.175366,27762437.194188,12033253.571889,-5.533655,26.869263,11.647265
60401.280000,765225861.182486,146392753.337468,27808865.677029,12053379.356026,-5.543704,26.867406,11.646466
60401.300000,765227589.182485,146383165.134944,27855290.949121,12073503.758210,-5.553753,26.865547,11.645666
60401.320000,765229317.182485,146373559.568787,27901713.005044,12093626.776106,-5.563801,26.863684,11.644864
60401.340000,765231045.182485,146363936.639986,27948131.839375,12113748.407381,-5.573848,26.861818,11.644061
60401.360000,765232773.182485,146354296.349532,27994547.446694,12133868.649699,-5.583895,26.859949,11.643256
60401.380000,765234501.182484,146344638.698417,28040959.821579,12153987.500726,-5.593942,26.858077,11.642451
60401.400000,765236229.182484,146334963.687631,28087368.958609,12174104.958128,-5.603987,26.856202,11.641643
60401.420000,765237957.182484,146325271.318165,28133774.852363,12194221.019568,-5.614033,26.854323,11.640835
60401.440000,765239685.182483,146315561.591009,28180177.497418,12214335.682714,-5.624077,26.852442,11.640025
60401.460000,765241413.182483,146305834.507156,28226576.888355,12234448.945231,-5.634121,26.850557,11.639214
60401.480000,765243141.182483,146296090.067595,28272973.019751,12254560.804783,-5.644165,26.848669,11.638401
60401.500000,765244869.182483,146286328.273317,28319365.886185,12274671.259036,-5.654208,26.846778,11.637587
60401.520000,765246597.182482,146276549.125317,28365755.482234,12294780.305655,-5.664250,26.844884,11.636772
60401.540000,765248325.182482,146266752.624600,28412141.802462,12314887.942296,-5.674292,26.842986,11.635955
60401.560000,765250053.182482,146256938.772175,28458524.841433,12334994.166617,-5.684333,26.841086,11.635137
60401.580000,765251781.182482,146247107.569050,28504904.593711,12355098.976273,-5.694374,26.839182,11.634318
60401.600000,765253509.182481,146237259.016235,28551281.053857,12375202.368921,-5.704414,26.837276,11.633497
60401.620000,765255237.182481,146227393.114737,28597654.216436,12395304.342217,-5.714453,26.835366,11.632675
60401.640000,765256965.182481,146217509.865566,28644024.076009,12415404.893817,-5.724492,26.833453,11.631852
60401.660000,765258693.182480,146207609.269731,28690390.627141,12435504.021378,-5.734531,26.831537,11.631027
60401.680000,765260421.182480,146197691.328239,28736753.864394,12455601.722556,-5.744568,26.829617,11.630201
60401.700000,765262149.182480,146187756.042100,28783113.782331,12475697.995007,-5.754605,26.827695,11.629373
60401.720000,765263877.182480,146177803.412323,28829470.375516,12495792.836387,-5.764642,26.825769,11.628545
60401.740000,765265605.182480,146167833.439916,28875823.638511,12515886.244354,-5.774678,26.823840,11.627714
60401.760000,765267333.182479,146157846.125888,28922173.565879,12535978.216562,-5.784713,26.821908,11.626883
60401.780000,765269061.182479,146147841.471258,28968520.152175,12556068.750664,-5.794748,26.819973,11.626050
60401.800000,765270789.182479,146137819.477053,29014863.391946,12576157.844306,-5.804782,26.818035,11.625216
60401.820000,765272517.182478,146127780.144300,29061203.279739,12596245.495135,-5.814816,26.816094,11.624380
60401.840000,765274245.182478,146117723.474028,29107539.810100,12616331.700797,-5.824849,26.814149,11.623543
60401.860000,765275973.182478,146107649.467265,29153872.977575,12636416.458940,-5.834881,26.812202,11.622705
60401.880000,765277701.182477,146097558.125037,29200202.776711,12656499.767210,-5.844913,26.810251,11.621865
60401.900000,765279429.182477,146087449.448373,29246529.202056,12676581.623253,-5.854944,26.808297,11.621024
60401.920000,765281157.182477,146077323.438302,29292852.248155,12696662.024717,-5.864975,26.806340,11.620181
60401.940000,765282885.182477,146067180.095849,29339171.909555,12716740.969248,-5.875005,26.804379,11.619338
60401.960000,765284613.182476,146057019.422044,29385488.180803,12736818.454493,-5.885034,26.802416,11.618492
60401.980000,765286341.182476,146046841.417914,29431801.056445,12756894.478098,-5.895063,26.800449,11.617646
60402.000000,765288069.182476,146036646.084487,29478110.531027,12776969.037710,-5.905091,26.798479,11.616798
60402.020000,765289797.182475,146026433.422793,29524416.599095,12797042.130974,-5.915119,26.796506,11.615949
60402.040000,765291525.182475,146016203.433879,29570719.255179,12817113.755528,-5.925146,26.794530,11.615098
60402.060000,765293253.182475,146005956.118792,29617018.493810,12837183.909010,-5.935172,26.792551,11.614246
60402.080000,765294981.182475,145995691.478580,29663314.309515,12857252.589055,-5.945198,26.790569,11.613393
60402.100000,765296709.182474,145985409.514292,29709606.696826,12877319.793299,-5.955223,26.788583,11.612538
60402.120000,765298437.182474,145975110.226976,29755895.650271,12897385.519381,-5.965248,26.786594,11.611682
60402.140000,765300165.182474,145964793.617680,29802181.164379,12917449.764936,-5.975272,26.784602,11.610824
60402.160000,765301893.182474,145954459.687452,29848463.233680,12937512.527600,-5.985295,26.782607,11.609966
60402.180000,765303621.182473,145944108.437341,29894741.852703,12957573.805011,-5.995318,26.780609,11.609105
60402.200000,765305349.182473,145933739.868395,29941017.015977,12977633.594805,-6.005340,26.778607,11.608244
60402.220000,765307077.182473,145923353.981662,29987288.718033,12997691.894618,-6.015362,26.776603,11.607381
60402.240000,765308805.182472,145912950.778190,30033556.953398,13017748.702088,-6.025383,26.774595,11.606517
60402.260000,765310533.182472,145902530.259028,30079821.716602,13037804.014850,-6.035403,26.772584,11.605651
60402.280000,765312261.182472,145892092.425236,30126083.002166,13057857.830535,-6.045423,26.770570,11.604784
60402.300000,765313989.182472,145881637.277882,30172340.804601,13077910.146771,-6.055442,26.768553,11.603915
60402.320000,765315717.182471,145871164.818038,30218595.118418,13097960.961182,-6.065460,26.766532,11.603046
60402.340000,765317445.182471,145860675.046773,30264845.938128,13118010.271395,-6.075478,26.764509,11.602174
60402.360000,765319173.182471,145850167.965159,30311093.258244,13138058.075037,-6.085496,26.762482,11.601302
60402.380000,765320901.182471,145839643.574264,30357337.073275,13158104.369732,-6.095512,26.760452,11.600428
60402.400000,765322629.182470,145829101.875159,30403577.377734,13178149.153107,-6.105528,26.758419,11.599553
60402.420000,765324357.182470,145818542.868914,30449814.166131,13198192.422787,-6.115544,26.756382,11.598676
60402.440000,765326085.182470,145807966.556601,30496047.432978,13218234.176400,-6.125558,26.754343,11.597798
60402.460000,765327813.182469,145797372.939288,30542277.172787,13238274.411571,-6.135573,26.752300,11.596919
60402.480000,765329541.182469,145786762.018046,30588503.380067,13258313.125925,-6.145586,26.750254,11.596038
60402.500000,765331269.182469,145776133.793945,30634726.049332,13278350.317089,-6.155599,26.748205,11.595156
60402.520000,765332997.182469,145765488.268060,30680945.175088,13298385.982687,-6.165611,26.746153,11.594272
60402.540000,765334725.182468,145754825.441480,30727160.751832,13318420.120336,-6.175623,26.744097,11.593387
60402.560000,765336453.182468,145744145.315300,30773372.774056,13338452.727651,-6.185634,26.742039,11.592501
60402.580000,765338181.182468,145733447.890612,30819581.236252,13358483.802246,-6.195644,26.739977,11.591613
60402.600000,765339909.182467,145722733.168512,30865786.132913,13378513.341737,-6.205654,26.737912,11.590724
60402.620000,765341637.182467,145712001.150093,30911987.458532,13398541.343738,-6.215663,26.735844,11.589834
60402.640000,765343365.182467,145701251.836448,30958185.207600,13418567.805865,-6.225672,26.733773,11.588942
60402.660000,765345093.182467,145690485.228672,31004379.374611,13438592.725732,-6.235680,26.731698,11.588049
60402.680000,765346821.182466,145679701.327859,31050569.954057,13458616.100955,-6.245687,26.729620,11.587154
60402.700000,765348549.182466,145668900.135102,31096756.940430,13478637.929148,-6.255694,26.727539,11.586258
60402.720000,765350277.182466,145658081.651495,31142940.328223,13498658.207926,-6.265699,26.725455,11.585361
60402.740000,765352005.182465,145647245.878133,31189120.111928,13518676.934904,-6.275705,26.723368,11.584462
60402.760000,765353733.182465,145636392.816109,31235296.286038,13538694.107698,-6.285709,26.721277,11.583562
60402.780000,765355461.182465,145625522.466531,31281468.845035,13558709.723915,-6.295714,26.719184,11.582660
60402.800000,765357189.182465,145614634.830516,31327637.783392,13578723.781160,-6.305717,26.717087,11.581757
60402.820000,765358917.182464,145603729.909185,31373803.095583,13598736.277037,-6.315720,26.714987,11.580853
60402.840000,765360645.182464,145592807.703657,31419964.776081,13618747.209149,-6.325722,26.712884,11.579948
60402.860000,765362373.182464,145581868.215051,31466122.819358,13638756.575098,-6.335723,26.710777,11.579041
60402.880000,765364101.182464,145570911.444486,31512277.219889,13658764.372490,-6.345724,26.708667,11.578132
60402.900000,765365829.182463,145559937.393083,31558427.972145,13678770.598927,-6.355724,26.706555,11.577222
60402.920000,765367557.182463,145548946.061960,31604575.070600,13698775.252012,-6.365724,26.704439,11.576311
60402.940000,765369285.182463,145537937.452237,31650718.509727,13718778.329350,-6.375723,26.702319,11.575399
60402.960000,765371013.182462,145526911.565033,31696858.283999,13738779.828544,-6.385721,26.700197,11.574485
60402.980000,765372741.182462,145515868.401467,31742994.387888,13758779.747197,-6.395718,26.698071,11.573569
60403.000000,765374469.182462,145504807.962659,31789126.815869,13778778.082912,-6.405715,26.695942,11.572652
60403.020000,765376197.182462,145493730.249734,31835255.562411,13798774.833292,-6.415712,26.693810,11.571734
60403.040000,765377925.182461,145482635.263832,31881380.621969,13818769.995929,-6.425707,26.691675,11.570815
60403.060000,765379653.182461,145471523.006101,31927501.988998,13838763.568416,-6.435702,26.689536,11.569894
60403.080000,765381381.182461,145460393.477688,31973619.657950,13858755.548344,-6.445696,26.687395,11.568972
60403.100000,765383109.182460,145449246.679740,32019733.623278,13878745.933304,-6.455690,26.685250,11.568048
60403.120000,765384837.182460,145438082.613404,32065843.879435,13898734.720889,-6.465683,26.683102,11.567123
60403.140000,765386565.182460,145426901.279826,32111950.420874,13918721.908690,-6.475675,26.680950,11.566196
60403.160000,765388293.182460,145415702.680154,32158053.242049,13938707.494299,-6.485667,26.678796,11.565268
60403.180000,765390021.182459,145404486.815534,32204152.337412,13958691.475307,-6.495658,26.676638,11.564339
60403.200000,765391749.182459,145393253.687114,32250247.701416,13978673.849306,-6.505648,26.674477,11.563408
60403.220000,765393477.182459,145382003.296039,32296339.328515,13998654.613887,-6.515638,26.672313,11.562476
60403.240000,765395205.182459,145370735.643458,32342427.213160,14018633.766643,-6.525627,26.670146,11.561543
60403.260000,765396933.182458,145359450.730517,32388511.349806,14038611.305164,-6.535615,26.667975,11.560608
60403.280000,765398661.182458,145348148.558378,32434591.732894,14058587.227036,-6.545603,26.665801,11.559672
60403.300000,765400389.182458,145336829.128218,32480668.356859,14078561.529839,-6.555590,26.663624,11.558734
60403.320000,765402117.182458,145325492.441212,32526741.216131,14098534.211153,-6.565576,26.661444,11.557795
60403.340000,765403845.182457,145314138.498538,32572810.305144,14118505.268556,-6.575561,26.659260,11.556855
60403.360000,765405573.182457,145302767.301372,32618875.618331,14138474.699629,-6.585546,26.657074,11.555913
60403.380000,765407301.182457,145291378.850890,32664937.150123,14158442.501951,-6.595531,26.654884,11.554969
60403.400000,765409029.182456,145279973.148269,32710994.894954,14178408.673101,-6.605514,26.652691,11.554025
60403.420000,765410757.182456,145268550.194686,32757048.847256,14198373.210658,-6.615497,26.650494,11.553079
60403.440000,765412485.182456,145257109.991317,32803099.001462,14218336.112203,-6.625479,26.648295,11.552131
60403.460000,765414213.182456,145245652.539339,32849145.352004,14238297.375315,-6.635461,26.646092,11.551182
60403.480000,765415941.182455,145234177.839928,32895187.893314,14258256.997573,-6.645441,26.643886,11.550232
60403.500000,765417669.182455,145222685.894261,32941226.619826,14278214.976556,-6.655422,26.641677,11.549280
60403.520000,765419397.182455,145211176.703520,32987261.525969,14298171.309843,-6.665401,26.639464,11.548327
60403.540000,765421125.182454,145199650.268908,33033292.606156,14318125.995002,-6.675380,26.637248,11.547373
60403.560000,765422853.182454,145188106.591633,33079319.854802,14338079.029600,-6.685358,26.635030,11.546417
60403.580000,765424581.182454,145176545.672905,33125343.266316,14358030.411205,-6.695335,26.632807,11.545460
60403.600000,765426309.182454,145164967.513932,33171362.835111,14377980.137383,-6.705312,26.630582,11.544501
60403.620000,765428037.182454,145153372.115922,33217378.555599,14397928.205702,-6.715288,26.628353,11.543541
60403.640000,765429765.182453,145141759.480084,33263390.422192,14417874.613728,-6.725263,26.626121,11.542579
60403.660000,765431493.182453,145130129.607627,33309398.429301,14437819.359029,-6.735237,26.623886,11.541616
60403.680000,765433221.182453,145118482.499759,33355402.571338,14457762.439172,-6.745211,26.621648,11.540652
60403.700000,765434949.182452,145106818.157689,33401402.842714,14477703.851723,-6.755184,26.619406,11.539686
60403.720000,765436677.182452,145095136.582625,33447399.237843,14497643.594251,-6.765157,26.617162,11.538719
60403.740000,765438405.182452,145083437.775777,33493391.751134,14517581.664321,-6.775129,26.614913,11.537751
60403.760000,765440133.182451,145071721.738352,33539380.377001,14537518.059502,-6.785100,26.612662,11.536781
60403.780000,765441861.182451,145059988.471578,33585365.109843,14557452.777353,-6.795070,26.610408,11.535809
60403.800000,765443589.182451,145048237.976696,33631345.944053,14577385.815429,-6.805040,26.608150,11.534836
60403.820000,765445317.182451,145036470.254950,33677322.874021,14597317.171285,-6.815009,26.605889,11.533862
60403.840000,765447045.182450,145024685.307583,33723295.894138,14617246.842476,-6.824977,26.603625,11.532887
60403.860000,765448773.182450,145012883.135838,33769264.998795,14637174.826555,-6.834944,26.601357,11.531910
60403.880000,765450501.182450,145001063.740957,33815230.182382,14657101.121078,-6.844911,26.599086,11.530931
60403.900000,765452229.182449,144989227.124185,33861191.439292,14677025.723599,-6.854877,26.596812,11.529951
60403.920000,765453957.182449,144977373.286764,33907148.763913,14696948.631672,-6.864842,26.594535,11.528970
60403.940000,765455685.182449,144965502.229938,33953102.150638,14716869.842853,-6.874807,26.592255,11.527987
60403.960000,765457413.182449,144953613.954949,33999051.593857,14736789.354694,-6.884771,26.589971,11.527003
60403.980000,765459141.182448,144941708.463040,34044997.087961,14756707.164752,-6.894734,26.587684,11.526018
60404.000000,765460869.182448,144929785.755455,34090938.627341,14776623.270580,-6.904696,26.585394,11.525031
60404.020000,765462597.182448,144917845.833443,34136876.206384,14796537.669731,-6.914658,26.583100,11.524042
60404.040000,765464325.182448,144905888.698279,34182809.819464,14816450.359748,-6.924619,26.580803,11.523052
60404.060000,765466053.182447,144893914.351241,34228739.460950,14836361.338175,-6.934579,26.578503,11.522061
60404.080000,765467781.182447,144881922.793611,34274665.125213,14856270.602552,-6.944538,26.576200,11.521069
60404.100000,765469509.182447,144869914.026669,34320586.806623,14876178.150422,-6.954497,26.573894,11.520075
60404.120000,765471237.182446,144857888.051695,34366504.499549,14896083.979326,-6.964455,26.571584,11.519079
60404.140000,765472965.182446,144845844.869970,34412418.198362,14915988.086806,-6.974412,26.569271,11.518082
60404.160000,765474693.182446,144833784.482773,34458327.897431,14935890.470404,-6.984369,26.566954,11.517084
60404.180000,765476421.182446,144821706.891385,34504233.591126,14955791.127663,-6.994325,26.564635,11.516084
60404.200000,765478149.182445,144809612.097087,34550135.273819,14975690.056123,-7.004280,26.562312,11.515083
60404.220000,765479877.182445,144797500.101157,34596032.939877,14995587.253327,-7.014234,26.559986,11.514080
60404.240000,765481605.182445,144785370.904878,34641926.583672,15015482.716817,-7.024188,26.557657,11.513076
60404.260000,765483333.182445,144773224.509530,34687816.199573,15035376.444134,-7.034140,26.555324,11.512071
60404.280000,765485061.182444,144761060.916412,34733701.781939,15055268.432814,-7.044092,26.552988,11.511064
60404.300000,765486789.182444,144748880.126845,34779583.325121,15075158.680387,-7.054044,26.550649,11.510056
60404.320000,765488517.182444,144736682.142149,34825460.823468,15095047.184381,-7.063994,26.548307,11.509046
60404.340000,765490245.182443,144724466.963644,34871334.271328,15114933.942327,-7.073944,26.545961,11.508035
60404.360000,765491973.182443,144712234.592650,34917203.663052,15134818.951753,-7.083893,26.543612,11.507022
60404.380000,765493701.182443,144699985.030486,34963068.992989,15154702.210188,-7.093841,26.541260,11.506008
60404.400000,765495429.182443,144687718.278475,35008930.255489,15174583.715163,-7.103788,26.538904,11.504993
60404.420000,765497157.182442,144675434.337935,35054787.444900,15194463.464206,-7.113735,26.536546,11.503976
60404.440000,765498885.182442,144663133.210187,35100640.555571,15214341.454847,-7.123681,26.534184,11.502958
60404.460000,765500613.182442,144650814.896551,35146489.581853,15234217.684615,-7.133626,26.531818,11.501938
60404.480000,765502341.182441,144638479.398347,35192334.518095,15254092.151039,-7.143571,26.529450,11.500917
60404.500000,765504069.182441,144626126.716895,35238175.358646,15273964.851649,-7.153514,26.527078,11.499894
60404.520000,765505797.182441,144613756.853523,35284012.097852,15293835.783972,-7.163457,26.524703,11.498870
60404.540000,765507525.182441,144601369.809587,35329844.730045,15313704.945526,-7.173399,26.522325,11.497845
60404.560000,765509253.182440,144588965.586449,35375673.249556,15333572.333830,-7.183340,26.519943,11.496818
60404.580000,765510981.182440,144576544.185473,35421497.650712,15353437.946399,-7.193281,26.517558,11.495789
60404.600000,765512709.182440,144564105.608022,35467317.927845,15373301.780751,-7.203221,26.515170,11.494759
60404.620000,765514437.182440,144551649.855458,35513134.075281,15393163.834403,-7.213160,26.512778,11.493728
60404.640000,765516165.182439,144539176.929144,35558946.087352,15413024.104871,-7.223098,26.510383,11.492696
60404.660000,765517893.182439,144526686.830444,35604753.958387,15432882.589673,-7.233035,26.507985,11.491662
