0.01968	0.98778	-0.013366	-0.010409	0.41167	-0.095019	-0.66258	1.1473	-0.0043281	-0.15137	-0.0037617	-0.21985	0.0052462
0.01984	0.98785	-0.013381	-0.010515	0.41165	-0.089837	-0.65842	1.1473	-0.0043632	-0.15137	-0.0037923	-0.21985	0.0052888
0.02	0.98792	-0.013395	-0.01062	0.41161	-0.084721	-0.65428	1.1473	-0.0043984	-0.15137	-0.0038229	-0.21984	0.0053315
0.02016	0.98798	-0.013408	-0.010724	0.41154	-0.079669	-0.65015	1.1473	-0.0044336	-0.15137	-0.0038534	-0.21984	0.0053741
0.02032	0.98805	-0.01342	-0.010828	0.41145	-0.074681	-0.64603	1.1473	-0.0044688	-0.15137	-0.003884	-0.21984	0.0054168
0.02048	0.98811	-0.013432	-0.010931	0.41134	-0.069754	-0.64193	1.1473	-0.0045039	-0.15137	-0.0039146	-0.21984	0.0054594
0.02064	0.98818	-0.013443	-0.011034	0.41121	-0.064887	-0.63784	1.1473	-0.0045391	-0.15137	-0.0039452	-0.21984	0.0055021
0.0208	0.98825	-0.013453	-0.011135	0.41105	-0.060081	-0.63377	1.1473	-0.0045743	-0.15137	-0.0039757	-0.21984	0.0055447
0.02096	0.98831	-0.013462	-0.011236	0.41088	-0.055332	-0.62971	1.1473	-0.0046095	-0.15136	-0.0040063	-0.21983	0.0055874
0.02112	0.98838	-0.01347	-0.011337	0.41068	-0.050641	-0.62567	1.1473	-0.0046446	-0.15136	-0.0040369	-0.21983	0.00563
0.02128	0.98844	-0.013478	-0.011437	0.41047	-0.046007	-0.62164	1.1473	-0.0046798	-0.15136	-0.0040674	-0.21983	0.0056727
0.02144	0.98851	-0.013485	-0.011536	0.41023	-0.041428	-0.61763	1.1473	-0.004715	-0.15136	-0.004098	-0.21983	0.0057153
0.0216	0.98857	-0.013491	-0.011634	0.40998	-0.036903	-0.61363	1.1473	-0.0047501	-0.15136	-0.0041286	-0.21983	0.005758
0.02176	0.98864	-0.013497	-0.011732	0.40971	-0.032431	-0.60964	1.1473	-0.0047853	-0.15136	-0.0041591	-0.21982	0.0058006
0.02192	0.9887	-0.013502	-0.011829	0.40942	-0.028012	-0.60567	1.1473	-0.0048205	-0.15136	-0.0041897	-0.21982	0.0058433
0.02208	0.98877	-0.013506	-0.011926	0.40912	-0.023644	-0.60171	1.1473	-0.0048557	-0.15136	-0.0042202	-0.21982	0.0058859
0.02224	0.98884	-0.013509	-0.012022	0.4088	-0.019327	-0.59776	1.1473	-0.0048908	-0.15136	-0.0042508	-0.21982	0.0059286
0.0224	0.9889	-0.013512	-0.012117	0.40846	-0.01506	-0.59383	1.1473	-0.004926	-0.15136	-0.0042814	-0.21982	0.0059712
0.02256	0.98897	-0.013514	-0.012212	0.4081	-0.010842	-0.58991	1.1473	-0.0049612	-0.15136	-0.0043119	-0.21981	0.0060138
0.02272	0.98903	-0.013516	-0.012306	0.40773	-0.0066712	-0.58601	1.1473	-0.0049963	-0.15135	-0.0043425	-0.21981	0.0060565
0.02288	0.9891	-0.013516	-0.012399	0.40735	-0.0025479	-0.58212	1.1473	-0.0050315	-0.15135	-0.0043731	-0.21981	0.0060991
0.02304	0.98916	-0.013516	-0.012492	0.40695	0.001529	-0.57825	1.1473	-0.0050667	-0.15135	-0.0044036	-0.21981	0.0061418
0.0232	0.98923	-0.013516	-0.012584	0.40654	0.0055603	-0.57438	1.1473	-0.0051019	-0.15135	-0.0044342	-0.21981	0.0061844
0.02336	0.98929	-0.013515	-0.012676	0.40611	0.0095468	-0.57053	1.1473	-0.005137	-0.15135	-0.0044648	-0.2198	0.0062271
0.02352	0.98936	-0.013513	-0.012767	0.40567	0.013489	-0.5667	1.1473	-0.0051722	-0.15135	-0.0044953	-0.2198	0.0062697
0.02368	0.98942	-0.01351	-0.012857	0.40521	0.017388	-0.56288	1.1473	-0.0052074	-0.15135	-0.0045259	-0.2198	0.0063124
0.02384	0.98949	-0.013507	-0.012947	0.40474	0.021245	-0.55907	1.1473	-0.0052425	-0.15135	-0.0045564	-0.2198	0.006355
0.024	0.98955	-0.013504	-0.013036	0.40426	0.025059	-0.55527	1.1473	-0.0052777	-0.15135	-0.004587	-0.2198	0.0063977
0.02416	0.98962	-0.013499	-0.013125	0.40377	0.028832	-0.55149	1.1473	-0.0053129	-0.15135	-0.0046176	-0.21979	0.0064403
0.02432	0.98968	-0.013494	-0.013213	0.40326	0.032565	-0.54772	1.1473	-0.005348	-0.15134	-0.0046481	-0.21979	0.0064829
0.02448	0.98974	-0.013489	-0.0133	0.40275	0.036258	-0.54396	1.1473	-0.0053832	-0.15134	-0.0046787	-0.21979	0.0065256
0.02464	0.98981	-0.013483	-0.013387	0.40222	0.039911	-0.54022	1.1473	-0.0054184	-0.15134	-0.0047092	-0.21979	0.0065682
0.0248	0.98987	-0.013476	-0.013473	0.40168	0.043526	-0.53649	1.1473	-0.0054535	-0.15134	-0.0047398	-0.21979	0.0066109
0.02496	0.98994	-0.013469	-0.013559	0.40113	0.047103	-0.53277	1.1473	-0.0054887	-0.15134	-0.0047703	-0.21978	0.0066535
0.02512	0.99	-0.013461	-0.013643	0.40056	0.050642	-0.52906	1.1473	-0.0055239	-0.15134	-0.0048009	-0.21978	0.0066962
0.02528	0.99007	-0.013453	-0.013728	0.39999	0.054144	-0.52536	1.1473	-0.005559	-0.15134	-0.0048315	-0.21978	0.0067388
0.02544	0.99013	-0.013444	-0.013812	0.39941	0.05761	-0.52168	1.1473	-0.0055942	-0.15134	-0.004862	-0.21978	0.0067815
0.0256	0.99019	-0.013434	-0.013895	0.39882	0.061041	-0.51801	1.1473	-0.0056294	-0.15134	-0.0048926	-0.21977	0.0068241
0.02576	0.99026	-0.013424	-0.013977	0.39821	0.064436	-0.51435	1.1473	-0.0056645	-0.15133	-0.0049231	-0.21977	0.0068667
0.02592	0.99032	-0.013414	-0.014059	0.3976	0.067797	-0.51071	1.1473	-0.0056997	-0.15133	-0.0049537	-0.21977	0.0069094
0.02608	0.99038	-0.013402	-0.014141	0.39698	0.071123	-0.50707	1.1473	-0.0057349	-0.15133	-0.0049842	-0.21977	0.006952
0.02624	0.99045	-0.013391	-0.014222	0.39634	0.074416	-0.50345	1.1473	-0.00577	-0.15133	-0.0050148	-0.21976	0.0069947
0.0264	0.99051	-0.013379	-0.014302	0.3957	0.077676	-0.49984	1.1473	-0.0058052	-0.15133	-0.0050453	-0.21976	0.0070373
0.02656	0.99057	-0.013366	-0.014382	0.39505	0.080903	-0.49624	1.1473	-0.0058403	-0.15133	-0.0050759	-0.21976	0.00708
0.02672	0.99064	-0.013353	-0.014461	0.39439	0.084098	-0.49265	1.1473	-0.0058755	-0.15133	-0.0051065	-0.21976	0.0071226
0.02688	0.9907	-0.013339	-0.014539	0.39373	0.087261	-0.48908	1.1473	-0.0059107	-0.15133	-0.005137	-0.21976	0.0071653
0.02704	0.99076	-0.013325	-0.014617	0.39305	0.090394	-0.48551	1.1473	-0.0059458	-0.15133	-0.0051676	-0.21975	0.0072079
0.0272	0.99083	-0.01331	-0.014695	0.39237	0.093495	-0.48196	1.1473	-0.005981	-0.15132	-0.0051981	-0.21975	0.0072505
0.02736	0.99089	-0.013295	-0.014771	0.39167	0.096566	-0.47842	1.1473	-0.0060161	-0.15132	-0.0052287	-0.21975	0.0072932
0.02752	0.99095	-0.013279	-0.014848	0.39097	0.099608	-0.47489	1.1473	-0.0060513	-0.15132	-0.0052592	-0.21975	0.0073358
0.02768	0.99101	-0.013263	-0.014923	0.39027	0.10262	-0.47136	1.1473	-0.0060865	-0.15132	-0.0052898	-0.21974	0.0073785
0.02784	0.99108	-0.013246	-0.014999	0.38955	0.1056	-0.46785	1.1473	-0.0061216	-0.15132	-0.0053203	-0.21974	0.0074211
0.028	0.99114	-0.013229	-0.015073	0.38883	0.10856	-0.46435	1.1473	-0.0061568	-0.15132	-0.0053509	-0.21974	0.0074638
0.02816	0.9912	-0.013212	-0.015147	0.3881	0.11148	-0.46087	1.1473	-0.0061919	-0.15132	-0.0053814	-0.21974	0.0075064
0.02832	0.99126	-0.013194	-0.015221	0.38736	0.11438	-0.45739	1.1473	-0.0062271	-0.15132	-0.005412	-0.21973	0.007549
0.02848	0.99133	-0.013175	-0.015293	0.38661	0.11725	-0.45392	1.1473	-0.0062623	-0.15131	-0.0054425	-0.21973	0.0075917
0.02864	0.99139	-0.013156	-0.015366	0.38586	0.1201	-0.45046	1.1473	-0.0062974	-0.15131	-0.0054731	-0.21973	0.0076343
0.0288	0.99145	-0.013137	-0.015438	0.3851	0.12292	-0.44701	1.1473	-0.0063326	-0.15131	-0.0055036	-0.21973	0.007677
