epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59157.50000,657763269.1826417446136475,148702466.1365273296833038,35.1495650269551589,-0.0058266274109689
59157.75000,657784869.1826417446136475,148679402.8582228124141693,33.4127890181775129,-0.0058337351715782
59158.00000,657806469.1826417446136475,148655506.8637209236621857,31.5288903296896059,-0.0058300728590513
59158.25000,657828069.1826417446136475,148630769.9618775546550751,29.5044057342756041,-0.0058049660646629
59158.50000,657849669.1826417446136475,148605182.5254245698451996,27.3545588553376966,-0.0057386651573042
59158.75000,657871269.1826417446136475,148578733.2325951755046844,25.1115090533275023,-0.0055952593204490
59159.00000,657892869.1826417446136475,148551408.7352052330970764,22.8401719181775924,-0.0054234753216731
59159.25000,657914469.1826417446136475,148523193.2545218765735626,20.6679610868086137,-0.0052446024917476
59159.50000,657936069.1826417446136475,148494068.1295875012874603,18.8345354121493571,-0.0047900422364033
59159.75000,657957669.1826417446136475,148464011.3938366174697876,17.7499278910941172,-0.0036445479015474
59160.00000,657979269.1826417446136475,148432997.5611723363399506,17.9763896281075617,-0.0014256555611152
59160.25000,658000869.1826417446136475,148400998.0093440115451813,20.0108179364419136,0.0013558114011014
59160.50000,658022469.1826417446136475,148367982.7334639728069305,24.0336895630910590,0.0036120634365218
59160.75000,658044069.1826417446136475,148333924.9045881330966949,29.9749333959745243,0.0049881646395733
59161.00000,658065669.1826417446136475,148298810.6426065564155579,37.7375547720995783,0.0057350360661999
59161.25000,658087269.1826417446136475,148262657.3468402028083801,47.2800069785911532,0.0061334979069507
59161.50000,658108869.1826417446136475,148225543.2990366220474243,58.5576507075166717,0.0063445228743243
59161.75000,658130469.1826417446136475,148187645.5525795817375183,71.4029564949035347,0.0064431501397131
59162.00000,658152069.1826417446136475,148149269.2410195767879486,85.4102075149386337,0.0064649400887919
59162.25000,658173669.1826417446136475,148110837.4012555480003357,99.9148397944084365,0.0064373284459685
59162.50000,658195269.1826417446136475,148072822.4058098196983337,114.1345578709102710,0.0063943520866726
59162.75000,658216869.1826417446136475,148035647.3524760305881500,127.4033373272279874,0.0063766233344925
59163.00000,658238469.1826417446136475,147999616.8872113227844238,139.3291710507271262,0.0064287745569823
59163.25000,658260069.1826417446136475,147964907.0653007626533508,149.7947737052071204,0.0066120125930737
59163.50000,658281669.1826417446136475,147931595.5737536549568176,158.8611564915362351,0.0070591333760420
59163.75000,658303269.1826417446136475,147899700.5476019680500031,166.6563340956683987,0.0073597905201381
59164.00000,658324869.1826417446136475,147869210.5144166648387909,173.2263643430384548,0.0061226531183708
59164.25000,658346469.1826417446136475,147840102.5012464523315430,177.2955483642205650,0.0037940365453910
59164.50000,658368069.1826417446136475,147812351.2887849807739258,174.3390949250742779,-0.0031274138476387
59164.75000,658389669.1826417446136475,147785933.3902245163917542,170.0459947540144867,-0.0046716142681348
